title,datetime_obj,raw_date_string,tickets_url,promoter,venue,genres,tier_1,tier_2,tier_3,full_description,event_card_all_text,_quality,extractionMethod,page_year_context,scrapedAt,artists,json_ld_description,json_ld_url,location
FISHER,2025-09-04T23:30:00,2025-09-04T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766786Z,[],"FISHER on 4 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-09-11T23:30:00,2025-09-11T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766822Z,[],"FISHER on 11 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER,2025-09-18T23:30:00,2025-09-18T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766859Z,[],"FISHER on 18 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
FISHER Closing Party,2025-09-25T23:30:00,2025-09-25T23:30,https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,fisher-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:08.766900Z,[],"FISHER Closing Party on 25 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/fisher-unvrs,[UNVRS]
Eric Prydz presents Holosphere 2.0 Opening Party,2025-06-02T23:30:00,2025-06-02T23:30,https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,eric-prydz-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:15.870568Z,[],"Eric Prydz presents Holosphere 2.0 Opening Party on 2 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,[UNVRS]
Eric Prydz presents Holosphere 2.0,2025-06-09T23:30:00,2025-06-09T23:30,https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,eric-prydz-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:15.870631Z,[],"Eric Prydz presents Holosphere 2.0 on 9 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,[UNVRS]
Eric Prydz presents Holosphere 2.0,2025-06-16T23:30:00,2025-06-16T23:30,https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,eric-prydz-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:15.870677Z,[],"Eric Prydz presents Holosphere 2.0 on 16 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,[UNVRS]
Eric Prydz presents Holosphere 2.0,2025-06-23T23:30:00,2025-06-23T23:30,https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,eric-prydz-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:15.870719Z,[],"Eric Prydz presents Holosphere 2.0 on 23 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,[UNVRS]
Eric Prydz presents Holosphere 2.0,2025-06-30T23:30:00,2025-06-30T23:30,https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,eric-prydz-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:15.870758Z,[],"Eric Prydz presents Holosphere 2.0 on 30 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,[UNVRS]
Eric Prydz presents Holosphere 2.0,2025-07-07T23:30:00,2025-07-07T23:30,https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,eric-prydz-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:15.870797Z,[],"Eric Prydz presents Holosphere 2.0 on 7 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,[UNVRS]
Eric Prydz presents Holosphere 2.0,2025-07-14T23:30:00,2025-07-14T23:30,https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,eric-prydz-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:15.870833Z,[],"Eric Prydz presents Holosphere 2.0 on 14 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,[UNVRS]
Eric Prydz presents Holosphere 2.0,2025-07-21T23:30:00,2025-07-21T23:30,https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,eric-prydz-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:15.870870Z,[],"Eric Prydz presents Holosphere 2.0 on 21 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,[UNVRS]
Eric Prydz presents Holosphere 2.0,2025-07-28T23:30:00,2025-07-28T23:30,https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,eric-prydz-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:15.870906Z,[],"Eric Prydz presents Holosphere 2.0 on 28 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,[UNVRS]
Eric Prydz presents Holosphere 2.0,2025-08-04T23:30:00,2025-08-04T23:30,https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,eric-prydz-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:15.870947Z,[],"Eric Prydz presents Holosphere 2.0 on 4 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,[UNVRS]
Eric Prydz presents Holosphere 2.0,2025-08-11T23:30:00,2025-08-11T23:30,https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,eric-prydz-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:15.870985Z,[],"Eric Prydz presents Holosphere 2.0 on 11 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,[UNVRS]
Eric Prydz presents Holosphere 2.0,2025-08-18T23:30:00,2025-08-18T23:30,https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,eric-prydz-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:15.871021Z,[],"Eric Prydz presents Holosphere 2.0 on 18 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,[UNVRS]
Eric Prydz presents Holosphere 2.0,2025-08-25T23:30:00,2025-08-25T23:30,https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,eric-prydz-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:15.871056Z,[],"Eric Prydz presents Holosphere 2.0 on 25 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,[UNVRS]
Eric Prydz presents Holosphere 2.0 Closing Party,2025-09-01T23:30:00,2025-09-01T23:30,https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,eric-prydz-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:15.871090Z,[],"Eric Prydz presents Holosphere 2.0 Closing Party on 1 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/eric-prydz-unvrs,[UNVRS]
elrow Ibiza Opening Party | Nowmads New World,2025-06-07T23:30:00,2025-06-07T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098266Z,[],"elrow Ibiza Opening Party | Nowmads New World on 7 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Nowmads New World,2025-06-14T23:30:00,2025-06-14T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098329Z,[],"elrow Ibiza | Nowmads New World on 14 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Hallucinarium,2025-06-21T23:30:00,2025-06-21T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098376Z,[],"elrow Ibiza | Hallucinarium on 21 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Nowmads New World,2025-06-28T23:30:00,2025-06-28T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098417Z,[],"elrow Ibiza | Nowmads New World on 28 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Hallucinarium,2025-07-05T23:30:00,2025-07-05T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098457Z,[],"elrow Ibiza | Hallucinarium on 5 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Neo Kaos Garden,2025-07-12T23:30:00,2025-07-12T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098495Z,[],"elrow Ibiza | Neo Kaos Garden on 12 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Hallucinarium,2025-07-19T23:30:00,2025-07-19T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098534Z,[],"elrow Ibiza | Hallucinarium on 19 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Neo Kaos Garden,2025-07-26T23:30:00,2025-07-26T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098571Z,[],"elrow Ibiza | Neo Kaos Garden on 26 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | BBC Radio 1 Dance X,2025-08-02T23:30:00,2025-08-02T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098610Z,[],"elrow Ibiza | BBC Radio 1 Dance X on 2 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Neo Kaos Garden,2025-08-09T23:30:00,2025-08-09T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098647Z,[],"elrow Ibiza | Neo Kaos Garden on 9 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Nowmads New World,2025-08-16T23:30:00,2025-08-16T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098685Z,[],"elrow Ibiza | Nowmads New World on 16 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Neo Kaos Garden,2025-08-23T23:30:00,2025-08-23T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098723Z,[],"elrow Ibiza | Neo Kaos Garden on 23 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Hallucinarium,2025-08-30T23:30:00,2025-08-30T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098760Z,[],"elrow Ibiza | Hallucinarium on 30 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Nowmads New World,2025-09-06T23:30:00,2025-09-06T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098797Z,[],"elrow Ibiza | Nowmads New World on 6 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Neo Kaos Garden,2025-09-13T23:30:00,2025-09-13T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098834Z,[],"elrow Ibiza | Neo Kaos Garden on 13 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Nowmads New World,2025-09-20T23:30:00,2025-09-20T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098872Z,[],"elrow Ibiza | Nowmads New World on 20 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza | Neo Kaos Garden,2025-09-27T23:30:00,2025-09-27T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098908Z,[],"elrow Ibiza | Neo Kaos Garden on 27 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
elrow Ibiza Closing Party | New Theme TBA,2025-10-04T23:30:00,2025-10-04T23:30,https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,elrow-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:23.098944Z,[],"elrow Ibiza Closing Party | New Theme TBA on 4 Oct 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/elrow-unvrs,[UNVRS]
David Guetta presents Galactic Circus Opening Party,2025-06-13T23:30:00,2025-06-13T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:30.775605Z,[],"David Guetta presents Galactic Circus Opening Party on 13 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-06-20T23:30:00,2025-06-20T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:30.775664Z,[],"David Guetta presents Galactic Circus on 20 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-06-27T23:30:00,2025-06-27T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:30.775707Z,[],"David Guetta presents Galactic Circus on 27 Jun 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-07-04T23:30:00,2025-07-04T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:30.775748Z,[],"David Guetta presents Galactic Circus on 4 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-07-11T23:30:00,2025-07-11T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:30.775787Z,[],"David Guetta presents Galactic Circus on 11 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-07-18T23:30:00,2025-07-18T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:30.775827Z,[],"David Guetta presents Galactic Circus on 18 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-07-25T23:30:00,2025-07-25T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:30.775865Z,[],"David Guetta presents Galactic Circus on 25 Jul 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-08-01T23:30:00,2025-08-01T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:30.775902Z,[],"David Guetta presents Galactic Circus on 1 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-08-08T23:30:00,2025-08-08T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:30.775939Z,[],"David Guetta presents Galactic Circus on 8 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-08-15T23:30:00,2025-08-15T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:30.775976Z,[],"David Guetta presents Galactic Circus on 15 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-08-22T23:30:00,2025-08-22T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:30.776012Z,[],"David Guetta presents Galactic Circus on 22 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-08-29T23:30:00,2025-08-29T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:30.776048Z,[],"David Guetta presents Galactic Circus on 29 Aug 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
David Guetta presents Galactic Circus,2025-09-05T23:30:00,2025-09-05T23:30,https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,david-guetta-unvrs,unvrs,[],,,,,,"{""score"": 4.0, ""completeness_metrics"": {""title_present"": true, ""date_parsed"": true, ""has_tickets_tier1"": false, ""has_genres"": false}, ""version"": ""0.2.0""}",json-ld,2025,2025-06-04T21:39:30.776084Z,[],"David Guetta presents Galactic Circus on 5 Sept 2025, 23:30",https://www.ibiza-spotlight.com/night/promoters/david-guetta-unvrs,[UNVRS]
